id,timestamp,country,employment_status,job_title,job_years,is_manager,hours_per_week,telecommute_days_per_week,education,is_education_computer_related,certifications,salary
233,1/5/2017 11:35:56,United States,Full time,DBA,4.30701587301587,Yes,40.0467047101449,1,Bachelors (4 years),No,No,6152.16555555556
234,1/5/2017 11:33:50,United States,Full time,Engineer,1,No,45,1,Bachelors (4 years),Yes,No,7458
235,1/9/2017 10:28:01,United States,Full time,DBA,6,No,45,0,Bachelors (4 years),Yes,No,7791
236,12/12/2017 13:16:22,United States,Full time,DBA,3.49526473526473,No,41.4305452602953,5,Masters,No,Yes,8560.31499773184
237,12/12/2017 12:04:32,United States,Independent or freelancer or company owner,DBA,2.6081433982684,No,38.075,5,Bachelors (4 years),No,No,8252.72166666667
238,12/20/2017 16:51:42,Australia,Full time,DBA,5,No,40,0,None (no degree completed),Unknown,Yes,7166
239,1/6/2017 9:50:18,Argentina,Full time,Developer,4.53021967601617,Yes,42.3697304628169,0,Bachelors (4 years),Yes,Yes,7637.12788931453
240,1/2/2019 6:34:11,United States,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
241,12/28/2017 11:39:12,United States,Full time,Architect,4.88738136059847,Yes,40.1393036889581,0,None (no degree completed),Unknown,Yes,7730.29896929825
242,1/5/2017 11:22:57,United States,Full time,Developer,4,No,45,0,Masters,No,No,7083
243,12/12/2018 2:20:04,United Kingdom,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
244,1/7/2017 14:11:27,Ireland,Independent or freelancer or company owner,Architect,5,Yes,40,5,Doctorate/PhD,Yes,No,7166
245,1/5/2017 10:41:08,United States,Full time,Engineer,5,No,42,0,Bachelors (4 years),Yes,No,7666
246,1/6/2017 15:38:02,United States,Full time,DBA,5,No,42,0,Bachelors (4 years),No,Yes,8691
247,1/5/2017 10:37:48,United States,Full time,DBA,4,No,40,0,Bachelors (4 years),Yes,Yes,8592
248,1/9/2017 8:16:12,United States,Full time,DBA,1,No,45,0,Bachelors (4 years),No,Yes,9000
249,12/21/2017 17:09:32,United States,Full time,Manager,5,Yes,40,1,Associates (2 years),No,Yes,7166
250,1/5/2017 15:13:31,New Zealand,Full time,Developer,7,No,40,0,Bachelors (4 years),Yes,No,6416
251,12/19/2017 9:34:06,United States,Full time,Developer,5,No,40,1,Bachelors (4 years),No,No,7166
252,12/30/2018 10:53:02,Canada,Full time,DBA,3,No,37,0,Masters,Yes,Yes,9000
253,12/13/2017 9:15:34,United States,Full time,Analyst,6,No,38,1,Bachelors (4 years),Yes,No,8538
254,12/20/2017 9:35:00,United States,Full time,Developer,5,No,40,1,Masters,Yes,No,7166
255,1/5/2017 17:59:43,United States,Full time,Engineer,2.53032936507936,No,40.8457467532468,5,Bachelors (4 years),No,No,9326.10067424242
256,12/20/2017 9:16:19,United States,Full time,Analyst,2,No,40,0,Associates (2 years),No,No,5750
257,12/31/2018 3:12:29,United Kingdom,Full time,DBA,5.5699359333477,No,40.982294446051,5,None (no degree completed),Unknown,No,7566.72323150706
258,12/12/2017 12:29:33,United States,Full time,DBA,3,No,40,5,Bachelors (4 years),Yes,No,8102
259,12/19/2017 15:42:50,Portugal,Full time,DBA,2.13180029315559,No,38.9872766343826,0,None (no degree completed),Yes,Yes,8147.52324983119
260,1/9/2017 10:44:24,India,Full time,Architect,4.93333333333333,Yes,40.04,2,Bachelors (4 years),No,Yes,7174.06666666667
261,1/5/2017 7:45:45,United Kingdom,Full time,Developer,5,No,40,0,None (no degree completed),Unknown,Yes,6166
262,1/5/2017 12:10:19,United States,Independent or freelancer or company owner,Developer,5,No,40,0,Bachelors (4 years),Yes,No,7166
263,1/9/2017 3:20:10,United Kingdom,Full time,Architect,4.66335761460761,Yes,40.1622916666667,1,Bachelors (4 years),Yes,No,7213.12219047619
264,12/13/2017 0:59:57,Germany,Full time,Developer,3.4071563051657,No,41.4059969264776,0,Bachelors (4 years),No,Yes,6525.94355483067
265,12/20/2017 22:37:21,Australia,Full time,DBA,1,No,40,0,Bachelors (4 years),Yes,Yes,5833
266,1/5/2017 12:00:46,United States,Full time,DBA,10,No,40,0,Masters,Yes,No,9083
267,12/20/2017 9:00:59,Sweden,Full time,Developer,5,No,40,0,None (no degree completed),Unknown,No,7166
268,1/9/2017 8:37:32,Canada,Full time,DBA,4.41168406561813,Yes,40.5354070228622,0,None (no degree completed),Yes,No,5908.35505803431
269,12/20/2017 12:11:20,United States,Full time,Manager,5.02133333333333,Yes,40.05,5,Bachelors (4 years),Yes,Yes,7172.66666666667
270,12/12/2017 11:40:33,United States,Full time,DBA,4.90397208246607,No,40.4600916414693,5,Bachelors (4 years),Yes,No,8071.46592040938
271,1/10/2017 11:14:30,United States,Full time,DBA,4.14672601405319,No,40.96771598007,0,Masters,Yes,No,7054.6438534377
272,12/20/2017 4:34:22,United Kingdom,Full time,DBA,5,Yes,38,0,Bachelors (4 years),Yes,No,8666
273,12/16/2017 12:53:53,Netherlands,Full time,DBA,8,Yes,40,1,Bachelors (4 years),No,Yes,7333
274,1/10/2017 21:07:09,United States,Full time,Architect,5,Yes,40,0,Masters,No,No,7166
275,12/19/2017 17:23:29,United Kingdom,Full time,Developer,2,Yes,41,0,Associates (2 years),Unknown,Yes,4541
276,1/9/2017 8:05:55,United States,Full time,DBA,1,No,45,0,Bachelors (4 years),Yes,Yes,6000
277,12/20/2017 21:25:13,Australia,Full time,DBA,1,No,40,0,Associates (2 years),No,Yes,7916
278,1/5/2017 10:48:34,United States,Full time,DBA,1,No,40,1,Bachelors (4 years),Yes,Yes,10000
279,1/5/2017 23:36:00,Switzerland,Full time,DBA,5,Yes,40,0,None (no degree completed),No,No,7166
280,1/3/2018 8:28:07,United Kingdom,Full time,DBA,4.61504132115576,No,40.8101695911809,1,Bachelors (4 years),Yes,Yes,7342.12456054052
281,1/5/2017 16:50:25,United States,Independent or freelancer or company owner,Developer,3,No,40,5,Bachelors (4 years),Yes,No,5666
282,12/17/2018 9:02:43,United States,Full time,Developer,6,No,40,5,Bachelors (4 years),No,Yes,9583
283,1/7/2017 9:23:56,United States,Full time,Analytics consultant,2,No,45,5,Bachelors (4 years),No,No,5083
284,1/5/2017 15:42:00,United States,Full time,DBA,4.47839514906318,No,40.3792591376114,2,Bachelors (4 years),Yes,Yes,7887.35529138691
285,12/20/2017 10:41:40,United States,Full time,Developer,4.45645192422728,No,40.8940884054592,0,Bachelors (4 years),Yes,No,6564.939162516
286,12/20/2017 11:13:50,United States,Full time,Developer,5,No,40,0,Bachelors (4 years),No,No,7166
287,1/5/2017 12:41:52,United States,Full time,DBA,3,No,45,0,Bachelors (4 years),No,Yes,7000
288,12/12/2017 11:39:49,United States,Full time,Analyst,5,No,40,0,Associates (2 years),No,No,6833
289,1/7/2017 3:10:24,Guernsey,Full time,DBA,9,No,40,0,Bachelors (4 years),Yes,Yes,5122
290,1/9/2017 11:10:59,United States,Full time,DBA,1,No,40,0,Bachelors (4 years),Yes,No,5250
291,12/20/2017 11:36:35,United Kingdom,Full time,DBA,3,Yes,40,1,Bachelors (4 years),No,No,3666
292,1/5/2017 11:12:51,United States,Full time,Developer,4.11272897715222,No,40.8092582064971,0,Bachelors (4 years),No,No,6967.32449087088
293,1/3/2018 7:54:33,Sweden,Full time,DBA,4.75954540585404,No,40.8074922619172,0,Masters,No,Yes,7041.14458433487
294,12/12/2017 7:55:51,Australia,Full time,Developer,3,No,40,0,None (no degree completed),Unknown,Yes,5750
295,1/5/2017 8:05:48,Portugal,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
296,1/9/2017 13:23:09,United States,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
297,1/5/2017 11:32:15,United States,Full time,Engineer,1,No,45,0,Masters,Yes,Yes,6833
298,1/6/2017 10:24:08,United States,Full time,DBA,4,No,40,5,Bachelors (4 years),Yes,Yes,8416
299,1/6/2017 17:33:27,United States,Full time,DBA,10,No,40,0,None (no degree completed),Unknown,No,7500
300,12/12/2017 11:22:24,United States,Full time,DBA,5,Yes,40,5,Bachelors (4 years),Yes,Yes,7166
301,1/2/2018 5:03:19,South Africa,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
302,1/5/2017 10:24:54,United States,Full time,Manager,4.92,Yes,39.98,0,None (no degree completed),Unknown,Yes,7165.50545454545
303,12/20/2017 11:28:14,Netherlands,Part time,Developer,5,No,40,5,None (no degree completed),No,Yes,7166
304,12/20/2017 11:21:31,United States,Full time,Architect,10,No,45,0,Bachelors (4 years),Yes,Yes,8166
305,1/5/2017 7:57:05,United States,Full time,Architect,6.76269047619048,No,41.2818253968254,2,Masters,No,Yes,8172.3335
306,12/18/2017 13:55:59,United Kingdom,Full time,DBA,4.37436384787159,Yes,39.3159946687561,0,None (no degree completed),Yes,Yes,6823.11106747686
307,12/20/2017 11:17:37,United States,Full time,DBA,5.10358453416377,No,41.1304485743273,5,Bachelors (4 years),Yes,Yes,7636.39359304152
308,12/19/2017 10:23:31,United States,Full time,Architect,2,Yes,45,4,Bachelors (4 years),Yes,No,10416
309,12/20/2017 12:43:19,United States,Full time,Architect,5.39696825396825,No,39.4385476190476,1,Bachelors (4 years),Yes,Yes,7597.81434920635
310,1/10/2017 9:47:38,United States,Full time,DBA,4.46164075504731,No,40.1524888466532,1,None (no degree completed),Unknown,No,7471.89826816972
311,12/16/2017 11:46:29,United States,Full time,Developer,5.42141985791986,Yes,39.7441544011544,0,Bachelors (4 years),No,No,6875.24049797425
312,12/12/2017 11:47:08,United States,Full time,DBA,5,No,45,0,Bachelors (4 years),Unknown,Yes,8166
313,12/21/2017 15:47:53,United States,Full time,DBA,4.43545833333333,Yes,38.7812593795094,0,Associates (2 years),No,Yes,7695.78402380952
314,1/6/2017 2:47:21,United Kingdom,Full time,DBA,5,Yes,40,1,Bachelors (4 years),No,Yes,7166
315,12/20/2017 11:22:20,United States,Full time,Architect,4.88738136059847,Yes,40.1393036889581,0,None (no degree completed),Unknown,Yes,7730.29896929825
316,12/20/2017 14:47:39,United States,Full time,DBA,4,No,40,1,Masters,Yes,No,9166
317,12/20/2017 8:11:28,United States,Full time,Developer,0,No,40,0,Bachelors (4 years),Yes,No,3750
318,1/5/2017 17:53:38,Canada,Full time,Developer,4,No,40,0,Bachelors (4 years),Yes,No,4816
319,12/12/2017 12:09:02,United States,Full time,DBA,9,No,40,0,None (no degree completed),Unknown,Yes,7916
320,1/5/2017 11:44:36,United States,Full time,Other,5,Yes,40,1,Associates (2 years),Yes,Yes,7166
321,1/9/2017 8:41:22,United States,Full time,Architect,5,No,45,0,Bachelors (4 years),Yes,Yes,8333
322,12/21/2018 15:36:38,Canada,Full time,DBA,1,No,40,1,Associates (2 years),Yes,No,6250
323,12/19/2017 9:31:02,United States,Full time,DBA,1,Yes,40,1,Bachelors (4 years),Yes,Yes,9416
324,12/20/2017 11:19:17,United States,Full time,DBA,3.95757874168842,No,40.301676911036,0,None (no degree completed),Unknown,No,6279.98915233786
325,12/20/2017 10:53:34,United States,Full time,Architect,4.01115809074826,No,41.5584475248864,0,Bachelors (4 years),Yes,Yes,7388.43297900402
326,1/6/2017 10:31:44,United States,Full time,Other,2.25153571428571,No,38.5578650793651,1,Bachelors (4 years),Yes,No,5137.12176190476
327,12/29/2017 16:07:54,Australia,Full time,DBA,1,No,38,0,Bachelors (4 years),Yes,Yes,8775
328,12/21/2017 10:50:22,United States,Full time,Analyst,2,No,45,0,Bachelors (4 years),No,No,5916
329,1/5/2017 17:47:45,United States,Full time,DBA,5,No,45,0,Masters,Yes,Yes,4583
330,1/5/2017 12:02:51,United States,Full time,Developer,5,No,40,0,Bachelors (4 years),Yes,Yes,7166
331,12/11/2018 13:43:39,Australia,Full time,DBA,8,No,38,1,Bachelors (4 years),Yes,Yes,8333
332,1/5/2017 10:42:34,India,Full time,DBA,4.14672601405319,No,40.96771598007,0,Masters,Yes,No,7054.6438534377
333,12/19/2017 16:05:30,United States,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
334,1/4/2018 12:36:24,United States,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
335,1/9/2017 9:08:25,United States,Full time,Developer,2,Yes,40,5,None (no degree completed),Unknown,No,7500
336,1/5/2017 7:53:28,United States,Full time,Developer,5.1123523004773,Yes,41.3585499125058,0,Masters,No,No,5646.20619480519
337,12/19/2017 9:20:57,United Kingdom,Full time,Developer,4.0291038961039,No,39.3124304000597,0,None (no degree completed),No,No,5859.63861129149
338,12/20/2017 13:56:40,United Kingdom,Full time,Developer,4.45645192422728,No,40.8940884054592,0,Bachelors (4 years),Yes,No,6564.939162516
339,12/11/2018 12:46:23,United States,Full time,Manager,1,Yes,40,1,Bachelors (4 years),Yes,No,10083
340,12/20/2017 11:58:07,United Kingdom,Full time,Analyst,4,No,45,0,Bachelors (4 years),No,No,4125
341,12/12/2018 3:36:51,France,Full time,DBA,8,No,38,0,Masters,No,No,5416
342,1/9/2017 15:51:59,India,Full time,Engineer,5,Yes,40,0,Bachelors (4 years),No,Yes,7166
343,12/20/2017 15:39:57,United States,Full time,Architect,5,Yes,40,1,Bachelors (4 years),Yes,Yes,7916
344,12/21/2018 15:46:00,United States,Full time,Other,2,No,45,5,Bachelors (4 years),Yes,Yes,4750
345,12/18/2017 14:49:36,United States,Full time,Developer,4.40575169812128,No,41.2008068716629,5,Bachelors (4 years),Yes,Yes,7513.61026388444
346,1/9/2017 14:30:33,United States,Full time,DBA,5,Yes,40,0,Associates (2 years),Yes,Yes,8333
347,12/23/2017 12:55:18,United States,Full time,Manager,5,Yes,40,1,Bachelors (4 years),No,No,7166
348,1/9/2017 9:29:18,United States,Full time,Developer,5,Yes,40,0,Bachelors (4 years),No,Yes,7166
349,1/7/2017 18:56:21,United States,Full time,Engineer,4,No,40,1,Bachelors (4 years),Yes,Yes,8833
350,12/12/2017 11:30:49,United States,Full time,Manager,10,Yes,45,0,Masters,No,No,8750
351,12/21/2018 14:25:45,United States,Full time,Analyst,1,No,40,0,Associates (2 years),No,No,3666
352,12/19/2017 1:18:39,United States,Full time,Analyst,1,No,40,0,Bachelors (4 years),Yes,No,4166
353,12/18/2017 10:27:29,United States,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,No,7166
354,1/4/2018 14:39:13,United States,Full time,DBA,1,No,40,0,Bachelors (4 years),Yes,Yes,7166
355,12/18/2018 7:58:52,Israel,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,No,7166
356,1/6/2017 3:42:52,United States,Full time,Architect,5,No,40,1,Bachelors (4 years),Yes,No,7166
357,12/22/2018 5:59:19,United States,Full time,Architect,1,No,40,1,Bachelors (4 years),Yes,Yes,8666
358,12/19/2017 7:50:24,United States,Full time,Engineer,4,Yes,45,1,Bachelors (4 years),Yes,No,10625
359,1/5/2017 12:02:17,Ireland,Full time,Architect,3,Yes,45,0,Masters,Yes,Yes,7500
360,12/21/2017 9:26:21,United States,Full time,DBA,5,No,45,0,Associates (2 years),Yes,No,7000
361,1/8/2017 18:16:53,Australia,Full time,DBA,5,No,45,0,Masters,Yes,Yes,6083
362,12/13/2017 1:49:04,United Kingdom,Full time,Architect,2,No,40,0,Bachelors (4 years),No,Yes,6083
363,1/9/2017 11:09:17,United States,Full time,Developer,9,No,40,0,Bachelors (4 years),Yes,No,7708
364,1/10/2017 18:47:09,United States,Full time,DBA,4.33048561027325,No,40.9734095118135,0,Bachelors (4 years),No,Yes,7298.82316186425
365,1/9/2017 11:14:25,Spain,Full time,Engineer,3.68383333333333,Yes,40.5616666666667,5,Associates (2 years),Yes,Yes,7030.85866666667
366,12/14/2017 6:51:59,Canada,Full time,DBA,2,No,40,1,Bachelors (4 years),No,Yes,6250
367,1/9/2017 9:19:00,United States,Full time,Engineer,6,No,40,1,Masters,No,Yes,9250
368,12/18/2017 13:11:24,Norway,Full time,DBA,9,No,38,0,None (no degree completed),No,Yes,9250
369,12/12/2017 11:22:43,United States,Full time,DBA,4,No,44,1,Bachelors (4 years),No,Yes,10000
370,12/27/2017 13:28:02,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
371,12/20/2017 11:23:02,United States,Full time,Developer,4,No,40,2,None (no degree completed),Unknown,No,10416
372,12/18/2017 13:12:03,United States,Full time,DBA,5,No,40,3,Masters,Yes,Yes,7166
373,12/12/2017 14:55:58,United States,Full time,DBA,4.46140457800713,No,41.3329660943632,1,Associates (2 years),Yes,Yes,6907.57303257853
374,1/5/2017 10:58:05,India,Full time,DBA,5,No,40,0,Masters,Yes,Yes,7166
375,12/12/2017 7:44:44,Russia,Full time,Architect,6,Yes,45,0,Masters,No,No,4166
376,12/12/2017 11:23:00,United States,Full time,DBA,6.32895634920635,No,43.6386674991675,4,Masters,Yes,Yes,7357.51811255411
377,1/6/2017 3:33:20,United Kingdom,Full time,Engineer,2.98211111111111,No,40.8218095238095,1,Bachelors (4 years),No,No,8028.70713679654
378,1/5/2017 22:40:45,India,Full time,DBA,4.99722354162143,Yes,40.3784170446283,0,Masters,Yes,Yes,7366.40917499613
379,12/16/2017 10:00:04,United States,Independent or freelancer or company owner,Developer,5,Yes,40,5,Masters,Yes,No,7166
380,12/12/2017 11:18:59,United States,Full time,DBA,2,No,40,0,Masters,No,No,8916
381,12/22/2018 3:30:49,Denmark,Independent or freelancer or company owner,Architect,5,No,40,0,Bachelors (4 years),Unknown,Yes,7166
382,12/20/2017 12:54:33,Bulgaria,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
383,12/15/2017 19:30:50,United States,Full time,DBA,5,No,40,0,Bachelors (4 years),No,Yes,7166
384,1/11/2017 0:14:15,United States,Full time,Engineer,3.64037688536953,No,41.6424829059829,1,Masters,Yes,Yes,6472.8557033208
385,1/5/2017 11:22:54,United States,Full time,DBA,8,No,45,5,Bachelors (4 years),No,No,10000
386,12/21/2018 20:57:13,United Kingdom,Independent or freelancer or company owner,DBA,5,No,40,5,Bachelors (4 years),Yes,No,7166
387,1/5/2017 12:49:29,United States,Full time,DBA,5,No,40,2,Associates (2 years),No,Yes,7166
388,12/20/2017 10:13:47,United States,Full time,DBA,7,No,40,0,Bachelors (4 years),Yes,No,4333
389,1/5/2017 12:08:06,Canada,Full time,DBA,4.19117111633958,No,40.809895582514,0,Associates (2 years),Yes,No,6032.16000485466
390,12/20/2018 11:01:40,United States,Independent or freelancer or company owner,Developer,2,No,40,1,Bachelors (4 years),Yes,No,8000
391,12/12/2017 11:43:33,United States,Full time,DBA,5,No,40,0,Masters,Yes,No,7166
392,12/18/2017 9:55:37,United States,Full time,Developer,7,No,45,0,Associates (2 years),Yes,No,4750
393,1/5/2017 14:43:36,Uganda,Full time,Analyst,4,No,45,0,Bachelors (4 years),No,Yes,5916
394,12/12/2017 12:22:37,United States,Full time,DBA,3,No,45,0,Associates (2 years),Yes,No,7666
395,12/28/2018 11:51:48,United States,Full time,DBA,5,Yes,40,0,Associates (2 years),Yes,Yes,7166
396,1/6/2017 10:13:13,United States,Full time,DBA,3,No,40,0,Masters,Yes,No,7500
397,1/6/2017 23:18:31,Canada,Full time,Developer,1,No,40,0,Bachelors (4 years),No,No,5000
398,12/28/2018 14:26:36,United States,Full time,DBA,5,No,40,0,Masters,No,No,7166
399,1/9/2017 8:27:15,United States,Full time,DBA,3,No,45,1,Bachelors (4 years),Yes,Yes,8366
400,12/13/2017 6:45:35,Norway,Full time,DBA,2,No,40,0,Associates (2 years),Yes,Yes,6000
401,1/9/2017 9:29:51,United States,Full time,DBA,3,No,40,4,Bachelors (4 years),No,Yes,8833
402,1/13/2017 12:14:00,United States,Full time,Developer,2,No,40,0,Bachelors (4 years),Yes,No,3916
403,1/6/2017 9:48:50,Sweden,Full time,Engineer,6,No,40,2,Bachelors (4 years),Yes,Yes,5525
404,12/23/2017 22:36:12,United States,Full time,Developer,5,No,40,1,Bachelors (4 years),No,No,7166
405,12/11/2018 9:30:36,Canada,Full time,Architect,2,Yes,40,0,Masters,Yes,Yes,5583
406,12/12/2017 11:35:43,United States,Full time,DBA,3,Yes,40,0,Masters,No,Yes,8916
407,12/11/2017 16:21:54,United States,Full time,Developer,7.41036904761905,Yes,40.1675,5,Bachelors (4 years),No,Yes,9016.48370238095
408,1/5/2017 11:24:21,Mexico,Full time,DBA,3.70399044756057,Yes,41.4989178327142,0,Bachelors (4 years),Yes,Yes,7098.14087297353
409,1/2/2018 4:06:08,United Kingdom,Full time,Developer,6,No,40,0,Masters,No,No,6150
410,1/9/2017 9:37:21,India,Full time,DBA,5.10358453416377,No,41.1304485743273,5,Bachelors (4 years),Yes,Yes,7636.39359304152
411,1/5/2017 12:48:48,United States,Full time,Developer,4.59463492063492,No,41.0544444444445,2,Masters,Yes,No,8160.50100901876
412,12/12/2017 11:54:31,United States,Full time,Analyst,1,No,45,5,Masters,No,Yes,4833
